ds,geo,metric,value
2017-11-01,Algeria,CPI_Index,144.6891
2017-12-01,Algeria,CPI_Index,4.932869
2017-12-01,Algeria,CPI_Index,145.0635
2018-01-01,Algeria,CPI_Index,148.463992
2018-01-01,Algeria,CPI_Index,4.26999
2018-01-01,Algeria,CPI_Index,3.572502
2018-01-01,Algeria,CPI_Index,145.7755
2018-02-01,Algeria,CPI_Index,3.572365
2018-02-01,Algeria,CPI_Index,144.9314
2018-03-01,Algeria,CPI_Index,3.152915
2018-03-01,Algeria,CPI_Index,146.0178
2018-04-01,Algeria,CPI_Index,3.373933
2018-04-01,Algeria,CPI_Index,146.8619
2018-05-01,Algeria,CPI_Index,5.647803
2018-05-01,Algeria,CPI_Index,149.5339
2018-06-01,Algeria,CPI_Index,6.490104
2018-06-01,Algeria,CPI_Index,151.1561
2018-07-01,Algeria,CPI_Index,5.954257
2018-07-01,Algeria,CPI_Index,148.2566
2018-08-01,Algeria,CPI_Index,4.566371
2018-08-01,Algeria,CPI_Index,148.932
2018-09-01,Algeria,CPI_Index,3.772822
2018-09-01,Algeria,CPI_Index,149.4091
2018-10-01,Algeria,CPI_Index,4.45784
2018-10-01,Algeria,CPI_Index,151.1928
2018-11-01,Algeria,CPI_Index,4.028223
2018-11-01,Algeria,CPI_Index,150.5175
2018-12-01,Algeria,CPI_Index,2.702127
2018-12-01,Algeria,CPI_Index,148.9833
2019-01-01,Algeria,CPI_Index,151.361675
2019-01-01,Algeria,CPI_Index,1.951775
2019-01-01,Algeria,CPI_Index,2.593303
2019-01-01,Algeria,CPI_Index,149.5559
2019-02-01,Algeria,CPI_Index,2.68941
2019-02-01,Algeria,CPI_Index,148.8292
2019-03-01,Algeria,CPI_Index,2.880539
2019-03-01,Algeria,CPI_Index,150.2239
2019-04-01,Algeria,CPI_Index,2.304206
2019-04-01,Algeria,CPI_Index,150.2459
2019-05-01,Algeria,CPI_Index,1.467761
2019-05-01,Algeria,CPI_Index,151.7287
2019-06-01,Algeria,CPI_Index,0.097118
2019-06-01,Algeria,CPI_Index,151.3029
2019-07-01,Algeria,CPI_Index,1.341795
2019-07-01,Algeria,CPI_Index,150.2459
2019-08-01,Algeria,CPI_Index,1.941893
2019-08-01,Algeria,CPI_Index,151.8241
2019-09-01,Algeria,CPI_Index,2.859397
2019-09-01,Algeria,CPI_Index,153.6813
2019-10-01,Algeria,CPI_Index,1.539094
2019-10-01,Algeria,CPI_Index,153.5198
2019-11-01,Algeria,CPI_Index,1.365556
2019-11-01,Algeria,CPI_Index,152.5729
2019-12-01,Algeria,CPI_Index,2.434031
2019-12-01,Algeria,CPI_Index,152.6096
2020-01-01,Algeria,CPI_Index,155.017258
2020-01-01,Algeria,CPI_Index,2.415131
2020-01-01,Algeria,CPI_Index,1.92403
2020-01-01,Algeria,CPI_Index,152.4334
2020-02-01,Algeria,CPI_Index,1.824911
2020-02-01,Algeria,CPI_Index,151.5452
2020-03-01,Algeria,CPI_Index,2.130487
2020-03-01,Algeria,CPI_Index,153.4244
2020-04-01,Algeria,CPI_Index,2.403726
2020-04-01,Algeria,CPI_Index,153.8574
2020-05-01,Algeria,CPI_Index,2.385112
2020-05-01,Algeria,CPI_Index,155.3476
2020-06-01,Algeria,CPI_Index,2.838214
2020-06-01,Algeria,CPI_Index,155.5972
2020-07-01,Algeria,CPI_Index,2.428153
2020-07-01,Algeria,CPI_Index,153.8941
2020-08-01,Algeria,CPI_Index,1.479475
2020-08-01,Algeria,CPI_Index,154.0703
2020-09-01,Algeria,CPI_Index,1.389954
2020-09-01,Algeria,CPI_Index,155.8174
2020-10-01,Algeria,CPI_Index,3.198806
2020-10-01,Algeria,CPI_Index,158.4306
2020-11-01,Algeria,CPI_Index,3.435145
2020-11-01,Algeria,CPI_Index,157.814
2020-12-01,Algeria,CPI_Index,3.516096
2020-12-01,Algeria,CPI_Index,157.9755
2021-01-01,Algeria,CPI_Index,166.2189
2021-01-01,Algeria,CPI_Index,7.226061
2021-01-01,Algeria,CPI_Index,4.232865
2021-01-01,Algeria,CPI_Index,158.8857
2021-02-01,Algeria,CPI_Index,5.284562
2021-02-01,Algeria,CPI_Index,159.5537
2021-03-01,Algeria,CPI_Index,5.870513
2021-03-01,Algeria,CPI_Index,162.4312
2021-04-01,Algeria,CPI_Index,7.175605
2021-04-01,Algeria,CPI_Index,164.8976
2021-05-01,Algeria,CPI_Index,6.029382
2021-05-01,Algeria,CPI_Index,164.7141
2021-06-01,Algeria,CPI_Index,5.36867
2021-06-01,Algeria,CPI_Index,163.9507
2021-07-01,Algeria,CPI_Index,7.293132
2021-07-01,Algeria,CPI_Index,165.1178
2021-08-01,Algeria,CPI_Index,8.695057
2021-08-01,Algeria,CPI_Index,167.4668
2021-09-01,Algeria,CPI_Index,9.619786
2021-09-01,Algeria,CPI_Index,170.8067
2021-10-01,Algeria,CPI_Index,9.155365
2021-10-01,Algeria,CPI_Index,172.9355
2021-11-01,Algeria,CPI_Index,9.298098
2021-11-01,Algeria,CPI_Index,172.4877
2021-12-01,Algeria,CPI_Index,8.484733
2021-12-01,Algeria,CPI_Index,171.3793
2022-01-01,Algeria,CPI_Index,181.619925
2022-01-01,Algeria,CPI_Index,9.265508
2022-01-01,Algeria,CPI_Index,9.03209
2022-01-01,Algeria,CPI_Index,173.2364
2022-02-01,Algeria,CPI_Index,9.201354
2022-02-01,Algeria,CPI_Index,174.2348
2022-03-01,Algeria,CPI_Index,9.304924
2022-03-01,Algeria,CPI_Index,177.5453
2022-04-01,Algeria,CPI_Index,9.993778
2022-04-01,Algeria,CPI_Index,181.3771
2022-05-01,Algeria,CPI_Index,9.532517
2022-05-01,Algeria,CPI_Index,180.4155
2022-06-01,Algeria,CPI_Index,10.821546
2022-06-01,Algeria,CPI_Index,181.6927
2022-07-01,Algeria,CPI_Index,9.380273
2022-07-01,Algeria,CPI_Index,180.6063
2022-08-01,Algeria,CPI_Index,9.844817
2022-08-01,Algeria,CPI_Index,183.9536
2022-09-01,Algeria,CPI_Index,8.646733
2022-09-01,Algeria,CPI_Index,185.5759
2022-10-01,Algeria,CPI_Index,8.081799
2022-10-01,Algeria,CPI_Index,186.9118
2022-11-01,Algeria,CPI_Index,8.170901
2022-11-01,Algeria,CPI_Index,186.5815
2022-12-01,Algeria,CPI_Index,9.29453
2022-12-01,Algeria,CPI_Index,187.3082
2023-01-01,Algeria,CPI_Index,198.550867
2023-01-01,Algeria,CPI_Index,9.322183
2023-01-01,Algeria,CPI_Index,9.313574
2023-01-01,Algeria,CPI_Index,189.3709
2023-02-01,Algeria,CPI_Index,9.871048
2023-02-01,Algeria,CPI_Index,191.4336
2023-03-01,Algeria,CPI_Index,10.092241
2023-03-01,Algeria,CPI_Index,195.4636
2023-04-01,Algeria,CPI_Index,9.89921
2023-04-01,Algeria,CPI_Index,199.332
2023-05-01,Algeria,CPI_Index,10.135049
2023-05-01,Algeria,CPI_Index,198.7007
2023-06-01,Algeria,CPI_Index,9.134654
2023-06-01,Algeria,CPI_Index,198.2897
2023-07-01,Algeria,CPI_Index,9.372486
2023-07-01,Algeria,CPI_Index,197.5336
2023-08-01,Algeria,CPI_Index,9.720658
2023-08-01,Algeria,CPI_Index,201.8351
2023-09-01,Algeria,CPI_Index,9.505167
2023-09-01,Algeria,CPI_Index,203.2152
2023-10-01,Algeria,CPI_Index,8.184448
2023-10-01,Algeria,CPI_Index,202.2095
2023-11-01,Algeria,CPI_Index,8.926769
2023-11-01,Algeria,CPI_Index,203.2372
2023-12-01,Algeria,CPI_Index,7.837938
2023-12-01,Algeria,CPI_Index,201.9893
2024-01-01,Algeria,CPI_Index,6.333814
2024-01-01,Algeria,CPI_Index,201.3653
2024-02-01,Algeria,CPI_Index,4.578402
2024-02-01,Algeria,CPI_Index,200.1982
2024-03-01,Algeria,CPI_Index,4.063365
2024-03-01,Algeria,CPI_Index,203.406
2024-04-01,Algeria,CPI_Index,2.323711
2024-04-01,Algeria,CPI_Index,203.9639
2024-05-01,Algeria,CPI_Index,2.796568
2024-05-01,Algeria,CPI_Index,204.2575
2024-06-01,Algeria,CPI_Index,4.37935
2024-06-01,Algeria,CPI_Index,206.9735
2024-07-01,Algeria,CPI_Index,5.648457
2024-07-01,Algeria,CPI_Index,208.6912
2024-08-01,Algeria,CPI_Index,4.455221
2024-08-01,Algeria,CPI_Index,210.8273
2024-09-01,Algeria,CPI_Index,3.825304
2024-09-01,Algeria,CPI_Index,210.9888
1943-01-01,Argentina,CPI_Index,8.01e-13
1943-01-01,Argentina,CPI_Index,8.43e-13
1943-02-01,Argentina,CPI_Index,8.43e-13
1943-03-01,Argentina,CPI_Index,8.43e-13
1943-04-01,Argentina,CPI_Index,8.43e-13
1943-05-01,Argentina,CPI_Index,8.43e-13
1943-06-01,Argentina,CPI_Index,8.43e-13
1943-07-01,Argentina,CPI_Index,7.59e-13
1943-08-01,Argentina,CPI_Index,7.59e-13
1943-09-01,Argentina,CPI_Index,7.59e-13
1943-10-01,Argentina,CPI_Index,7.59e-13
1943-11-01,Argentina,CPI_Index,7.59e-13
1943-12-01,Argentina,CPI_Index,7.59e-13
1944-01-01,Argentina,CPI_Index,8.15e-13
1944-01-01,Argentina,CPI_Index,1.754385965
1944-01-01,Argentina,CPI_Index,7.59e-13
1944-01-01,Argentina,CPI_Index,-10.0
1944-02-01,Argentina,CPI_Index,7.59e-13
1944-02-01,Argentina,CPI_Index,-10.0
1944-03-01,Argentina,CPI_Index,8.43e-13
1944-03-01,Argentina,CPI_Index,0.0
1944-04-01,Argentina,CPI_Index,7.59e-13
1944-04-01,Argentina,CPI_Index,-10.0
1944-05-01,Argentina,CPI_Index,7.59e-13
1944-05-01,Argentina,CPI_Index,-10.0
1944-06-01,Argentina,CPI_Index,8.43e-13
1944-06-01,Argentina,CPI_Index,0.0
1944-07-01,Argentina,CPI_Index,8.43e-13
1944-07-01,Argentina,CPI_Index,11.11111111
1944-08-01,Argentina,CPI_Index,8.43e-13
1944-08-01,Argentina,CPI_Index,11.11111111
1944-09-01,Argentina,CPI_Index,8.43e-13
1944-09-01,Argentina,CPI_Index,11.11111111
1944-10-01,Argentina,CPI_Index,8.43e-13
1944-10-01,Argentina,CPI_Index,11.11111111
1944-11-01,Argentina,CPI_Index,8.43e-13
1944-11-01,Argentina,CPI_Index,11.11111111
1944-12-01,Argentina,CPI_Index,8.43e-13
1944-12-01,Argentina,CPI_Index,11.11111111
1945-01-01,Argentina,CPI_Index,9.97e-13
1945-01-01,Argentina,CPI_Index,22.4137931
1945-01-01,Argentina,CPI_Index,9.27e-13
1945-01-01,Argentina,CPI_Index,22.22222222
1945-02-01,Argentina,CPI_Index,9.27e-13
1945-02-01,Argentina,CPI_Index,22.22222222
1945-03-01,Argentina,CPI_Index,1.01e-12
1945-03-01,Argentina,CPI_Index,20.0
1945-04-01,Argentina,CPI_Index,1.01e-12
1945-04-01,Argentina,CPI_Index,33.33333333
1945-05-01,Argentina,CPI_Index,1.01e-12
1945-05-01,Argentina,CPI_Index,33.33333333
1945-06-01,Argentina,CPI_Index,1.01e-12
1945-06-01,Argentina,CPI_Index,20.0
1945-07-01,Argentina,CPI_Index,1.01e-12
1945-07-01,Argentina,CPI_Index,20.0
1945-08-01,Argentina,CPI_Index,1.01e-12
1945-08-01,Argentina,CPI_Index,20.0
1945-09-01,Argentina,CPI_Index,1.01e-12
1945-09-01,Argentina,CPI_Index,20.0
1945-10-01,Argentina,CPI_Index,1.01e-12
1945-10-01,Argentina,CPI_Index,20.0
1945-11-01,Argentina,CPI_Index,1.01e-12
1945-11-01,Argentina,CPI_Index,20.0
1945-12-01,Argentina,CPI_Index,1.01e-12
1945-12-01,Argentina,CPI_Index,20.0
1946-01-01,Argentina,CPI_Index,1.14e-12
1946-01-01,Argentina,CPI_Index,14.78873239
1946-01-01,Argentina,CPI_Index,1.1e-12
1946-01-01,Argentina,CPI_Index,18.18181818
1946-02-01,Argentina,CPI_Index,1.1e-12
1946-02-01,Argentina,CPI_Index,18.18181818
1946-03-01,Argentina,CPI_Index,1.1e-12
1946-03-01,Argentina,CPI_Index,8.333333333
1946-04-01,Argentina,CPI_Index,1.1e-12
1946-04-01,Argentina,CPI_Index,8.333333333
1946-05-01,Argentina,CPI_Index,1.1e-12
1946-05-01,Argentina,CPI_Index,8.333333333
1946-06-01,Argentina,CPI_Index,1.18e-12
1946-06-01,Argentina,CPI_Index,16.66666667
1946-07-01,Argentina,CPI_Index,1.18e-12
1946-07-01,Argentina,CPI_Index,16.66666667
1946-08-01,Argentina,CPI_Index,1.18e-12
1946-08-01,Argentina,CPI_Index,16.66666667
1946-09-01,Argentina,CPI_Index,1.18e-12
1946-09-01,Argentina,CPI_Index,16.66666667
1946-10-01,Argentina,CPI_Index,1.18e-12
1946-10-01,Argentina,CPI_Index,16.66666667
1946-11-01,Argentina,CPI_Index,1.18e-12
1946-11-01,Argentina,CPI_Index,16.66666667
1946-12-01,Argentina,CPI_Index,1.18e-12
1946-12-01,Argentina,CPI_Index,16.66666667
1947-01-01,Argentina,CPI_Index,1.3e-12
1947-01-01,Argentina,CPI_Index,13.49693252
1947-01-01,Argentina,CPI_Index,1.18e-12
1947-01-01,Argentina,CPI_Index,7.692307692
1947-02-01,Argentina,CPI_Index,1.18e-12
1947-02-01,Argentina,CPI_Index,7.692307692
1947-03-01,Argentina,CPI_Index,1.26e-12
1947-03-01,Argentina,CPI_Index,15.38461538
1947-04-01,Argentina,CPI_Index,1.26e-12
1947-04-01,Argentina,CPI_Index,15.38461538
1947-05-01,Argentina,CPI_Index,1.26e-12
1947-05-01,Argentina,CPI_Index,15.38461538
1947-06-01,Argentina,CPI_Index,1.35e-12
1947-06-01,Argentina,CPI_Index,14.28571429
1947-07-01,Argentina,CPI_Index,1.35e-12
1947-07-01,Argentina,CPI_Index,14.28571429
1947-08-01,Argentina,CPI_Index,1.35e-12
1947-08-01,Argentina,CPI_Index,14.28571429
1947-09-01,Argentina,CPI_Index,1.35e-12
1947-09-01,Argentina,CPI_Index,14.28571429
1947-10-01,Argentina,CPI_Index,1.35e-12
1947-10-01,Argentina,CPI_Index,14.28571429
1947-11-01,Argentina,CPI_Index,1.35e-12
1947-11-01,Argentina,CPI_Index,14.28571429
1947-12-01,Argentina,CPI_Index,1.35e-12
1947-12-01,Argentina,CPI_Index,14.28571429
1948-01-01,Argentina,CPI_Index,1.45e-12
1948-01-01,Argentina,CPI_Index,11.35135135
1948-01-01,Argentina,CPI_Index,1.35e-12
1948-01-01,Argentina,CPI_Index,14.28571429
1948-02-01,Argentina,CPI_Index,1.35e-12
1948-02-01,Argentina,CPI_Index,14.28571429
1948-03-01,Argentina,CPI_Index,1.35e-12
1948-03-01,Argentina,CPI_Index,6.666666667
1948-04-01,Argentina,CPI_Index,1.35e-12
1948-04-01,Argentina,CPI_Index,6.666666667
1948-05-01,Argentina,CPI_Index,1.43e-12
1948-05-01,Argentina,CPI_Index,13.33333333
1948-06-01,Argentina,CPI_Index,1.43e-12
1948-06-01,Argentina,CPI_Index,6.25
1948-07-01,Argentina,CPI_Index,1.43e-12
1948-07-01,Argentina,CPI_Index,6.25
1948-08-01,Argentina,CPI_Index,1.52e-12
1948-08-01,Argentina,CPI_Index,12.5
1948-09-01,Argentina,CPI_Index,1.52e-12
1948-09-01,Argentina,CPI_Index,12.5
1948-10-01,Argentina,CPI_Index,1.52e-12
1948-10-01,Argentina,CPI_Index,12.5
1948-11-01,Argentina,CPI_Index,1.52e-12
1948-11-01,Argentina,CPI_Index,12.5
1948-12-01,Argentina,CPI_Index,1.6e-12
1948-12-01,Argentina,CPI_Index,18.75
1949-01-01,Argentina,CPI_Index,1.92e-12
1949-01-01,Argentina,CPI_Index,33.00970874
1949-01-01,Argentina,CPI_Index,1.69e-12
1949-01-01,Argentina,CPI_Index,25.0
1949-02-01,Argentina,CPI_Index,1.6e-12
1949-02-01,Argentina,CPI_Index,18.75
1949-03-01,Argentina,CPI_Index,1.77e-12
1949-03-01,Argentina,CPI_Index,31.25
1949-04-01,Argentina,CPI_Index,1.85e-12
1949-04-01,Argentina,CPI_Index,37.5
1949-05-01,Argentina,CPI_Index,1.85e-12
1949-05-01,Argentina,CPI_Index,29.41176471
1949-06-01,Argentina,CPI_Index,1.94e-12
1949-06-01,Argentina,CPI_Index,35.29411765
1949-07-01,Argentina,CPI_Index,1.94e-12
1949-07-01,Argentina,CPI_Index,35.29411765
1949-08-01,Argentina,CPI_Index,2.02e-12
1949-08-01,Argentina,CPI_Index,33.33333333
1949-09-01,Argentina,CPI_Index,2.02e-12
1949-09-01,Argentina,CPI_Index,33.33333333
1949-10-01,Argentina,CPI_Index,2.11e-12
1949-10-01,Argentina,CPI_Index,38.88888889
1949-11-01,Argentina,CPI_Index,2.11e-12
1949-11-01,Argentina,CPI_Index,38.88888889
1949-12-01,Argentina,CPI_Index,2.19e-12
1949-12-01,Argentina,CPI_Index,36.84210526
1950-01-01,Argentina,CPI_Index,2.41e-12
1950-01-01,Argentina,CPI_Index,25.18248175
1950-01-01,Argentina,CPI_Index,2.11e-12
1950-01-01,Argentina,CPI_Index,25.0
1950-02-01,Argentina,CPI_Index,2.19e-12
1950-02-01,Argentina,CPI_Index,36.84210526
1950-03-01,Argentina,CPI_Index,2.19e-12
1950-03-01,Argentina,CPI_Index,23.80952381
1950-04-01,Argentina,CPI_Index,2.28e-12
1950-04-01,Argentina,CPI_Index,22.72727273
1950-05-01,Argentina,CPI_Index,2.36e-12
1950-05-01,Argentina,CPI_Index,27.27272727
1950-06-01,Argentina,CPI_Index,2.44e-12
1950-06-01,Argentina,CPI_Index,26.08695652
1950-07-01,Argentina,CPI_Index,2.44e-12
1950-07-01,Argentina,CPI_Index,26.08695652
1950-08-01,Argentina,CPI_Index,2.44e-12
1950-08-01,Argentina,CPI_Index,20.83333333
1950-09-01,Argentina,CPI_Index,2.53e-12
1950-09-01,Argentina,CPI_Index,25.0
1950-10-01,Argentina,CPI_Index,2.61e-12
1950-10-01,Argentina,CPI_Index,24.0
1950-11-01,Argentina,CPI_Index,2.61e-12
1950-11-01,Argentina,CPI_Index,24.0
1950-12-01,Argentina,CPI_Index,2.7e-12
1950-12-01,Argentina,CPI_Index,23.07692308
1951-01-01,Argentina,CPI_Index,3.29e-12
1951-01-01,Argentina,CPI_Index,36.44314869
1951-01-01,Argentina,CPI_Index,2.61e-12
1951-01-01,Argentina,CPI_Index,24.0
1951-02-01,Argentina,CPI_Index,2.7e-12
1951-02-01,Argentina,CPI_Index,23.07692308
1951-03-01,Argentina,CPI_Index,2.7e-12
1951-03-01,Argentina,CPI_Index,23.07692308
1951-04-01,Argentina,CPI_Index,2.95e-12
1951-04-01,Argentina,CPI_Index,29.62962963
1951-05-01,Argentina,CPI_Index,3.2e-12
1951-05-01,Argentina,CPI_Index,35.71428571
1951-06-01,Argentina,CPI_Index,3.29e-12
1951-06-01,Argentina,CPI_Index,34.48275862
1951-07-01,Argentina,CPI_Index,3.37e-12
1951-07-01,Argentina,CPI_Index,37.93103448
1951-08-01,Argentina,CPI_Index,3.62e-12
1951-08-01,Argentina,CPI_Index,48.27586207
1951-09-01,Argentina,CPI_Index,3.54e-12
1951-09-01,Argentina,CPI_Index,40.0
1951-10-01,Argentina,CPI_Index,3.71e-12
1951-10-01,Argentina,CPI_Index,41.93548387
1951-11-01,Argentina,CPI_Index,3.71e-12
1951-11-01,Argentina,CPI_Index,41.93548387
1951-12-01,Argentina,CPI_Index,4.05e-12
1951-12-01,Argentina,CPI_Index,50.0
1952-01-01,Argentina,CPI_Index,4.55e-12
1952-01-01,Argentina,CPI_Index,38.46153846
1952-01-01,Argentina,CPI_Index,4.13e-12
1952-01-01,Argentina,CPI_Index,58.06451613
1952-02-01,Argentina,CPI_Index,4.21e-12
1952-02-01,Argentina,CPI_Index,56.25
1952-03-01,Argentina,CPI_Index,4.3e-12
1952-03-01,Argentina,CPI_Index,59.375
1952-04-01,Argentina,CPI_Index,4.55e-12
1952-04-01,Argentina,CPI_Index,54.28571429
1952-05-01,Argentina,CPI_Index,4.64e-12
1952-05-01,Argentina,CPI_Index,44.73684211
1952-06-01,Argentina,CPI_Index,4.72e-12
1952-06-01,Argentina,CPI_Index,43.58974359
1952-07-01,Argentina,CPI_Index,4.55e-12
1952-07-01,Argentina,CPI_Index,35.0
1952-08-01,Argentina,CPI_Index,4.55e-12
1952-08-01,Argentina,CPI_Index,25.58139535
1952-09-01,Argentina,CPI_Index,4.72e-12
1952-09-01,Argentina,CPI_Index,33.33333333
1952-10-01,Argentina,CPI_Index,4.72e-12
1952-10-01,Argentina,CPI_Index,27.27272727
1952-11-01,Argentina,CPI_Index,4.72e-12
1952-11-01,Argentina,CPI_Index,27.27272727
1952-12-01,Argentina,CPI_Index,4.8e-12
1952-12-01,Argentina,CPI_Index,18.75
1953-01-01,Argentina,CPI_Index,4.73e-12
1953-01-01,Argentina,CPI_Index,4.012345679
1953-01-01,Argentina,CPI_Index,4.72e-12
1953-01-01,Argentina,CPI_Index,14.28571429
1953-02-01,Argentina,CPI_Index,4.97e-12
1953-02-01,Argentina,CPI_Index,18.0
1953-03-01,Argentina,CPI_Index,4.97e-12
1953-03-01,Argentina,CPI_Index,15.68627451
1953-04-01,Argentina,CPI_Index,4.72e-12
1953-04-01,Argentina,CPI_Index,3.703703704
1953-05-01,Argentina,CPI_Index,4.64e-12
1953-05-01,Argentina,CPI_Index,0.0
1953-06-01,Argentina,CPI_Index,4.64e-12
1953-06-01,Argentina,CPI_Index,-1.785714286
1953-07-01,Argentina,CPI_Index,4.72e-12
1953-07-01,Argentina,CPI_Index,3.703703704
1953-08-01,Argentina,CPI_Index,4.72e-12
1953-08-01,Argentina,CPI_Index,3.703703704
1953-09-01,Argentina,CPI_Index,4.64e-12
1953-09-01,Argentina,CPI_Index,-1.785714286
1953-10-01,Argentina,CPI_Index,4.64e-12
1953-10-01,Argentina,CPI_Index,-1.785714286
1953-11-01,Argentina,CPI_Index,4.72e-12
1953-11-01,Argentina,CPI_Index,0.0
1953-12-01,Argentina,CPI_Index,4.72e-12
1953-12-01,Argentina,CPI_Index,-1.754385965
1954-01-01,Argentina,CPI_Index,4.92e-12
1954-01-01,Argentina,CPI_Index,3.857566766
1954-01-01,Argentina,CPI_Index,4.64e-12
1954-01-01,Argentina,CPI_Index,-1.785714286
1954-02-01,Argentina,CPI_Index,4.64e-12
1954-02-01,Argentina,CPI_Index,-6.779661017
1954-03-01,Argentina,CPI_Index,4.64e-12
1954-03-01,Argentina,CPI_Index,-6.779661017
1954-04-01,Argentina,CPI_Index,4.72e-12
1954-04-01,Argentina,CPI_Index,0.0
1954-05-01,Argentina,CPI_Index,4.72e-12
1954-05-01,Argentina,CPI_Index,1.818181818
1954-06-01,Argentina,CPI_Index,4.8e-12
1954-06-01,Argentina,CPI_Index,3.636363636
1954-07-01,Argentina,CPI_Index,4.89e-12
1954-07-01,Argentina,CPI_Index,3.571428571
1954-08-01,Argentina,CPI_Index,4.97e-12
1954-08-01,Argentina,CPI_Index,5.357142857
1954-09-01,Argentina,CPI_Index,5.06e-12
1954-09-01,Argentina,CPI_Index,9.090909091
1954-10-01,Argentina,CPI_Index,5.23e-12
1954-10-01,Argentina,CPI_Index,12.72727273
1954-11-01,Argentina,CPI_Index,5.23e-12
1954-11-01,Argentina,CPI_Index,10.71428571
1954-12-01,Argentina,CPI_Index,5.48e-12
1954-12-01,Argentina,CPI_Index,16.07142857
1955-01-01,Argentina,CPI_Index,5.53e-12
1955-01-01,Argentina,CPI_Index,12.42857143
1955-01-01,Argentina,CPI_Index,5.39e-12
1955-01-01,Argentina,CPI_Index,16.36363636
1955-02-01,Argentina,CPI_Index,5.39e-12
1955-02-01,Argentina,CPI_Index,16.36363636
1955-03-01,Argentina,CPI_Index,5.39e-12
1955-03-01,Argentina,CPI_Index,16.36363636
1955-04-01,Argentina,CPI_Index,5.48e-12
1955-04-01,Argentina,CPI_Index,16.07142857
1955-05-01,Argentina,CPI_Index,5.48e-12
1955-05-01,Argentina,CPI_Index,16.07142857
1955-06-01,Argentina,CPI_Index,5.48e-12
1955-06-01,Argentina,CPI_Index,14.03508772
1955-07-01,Argentina,CPI_Index,5.56e-12
1955-07-01,Argentina,CPI_Index,13.79310345
1955-08-01,Argentina,CPI_Index,5.56e-12
1955-08-01,Argentina,CPI_Index,11.86440678
1955-09-01,Argentina,CPI_Index,5.56e-12
1955-09-01,Argentina,CPI_Index,10.0
1955-10-01,Argentina,CPI_Index,5.56e-12
1955-10-01,Argentina,CPI_Index,6.451612903
1955-11-01,Argentina,CPI_Index,5.56e-12
1955-11-01,Argentina,CPI_Index,6.451612903
1955-12-01,Argentina,CPI_Index,5.9e-12
1955-12-01,Argentina,CPI_Index,7.692307692
1956-01-01,Argentina,CPI_Index,6.28e-12
1956-01-01,Argentina,CPI_Index,13.59593393
1956-01-01,Argentina,CPI_Index,5.82e-12
1956-01-01,Argentina,CPI_Index,7.8125
1956-02-01,Argentina,CPI_Index,5.82e-12
1956-02-01,Argentina,CPI_Index,7.8125
1956-03-01,Argentina,CPI_Index,5.82e-12
1956-03-01,Argentina,CPI_Index,7.8125
1956-04-01,Argentina,CPI_Index,5.98e-12
1956-04-01,Argentina,CPI_Index,9.230769231
1956-05-01,Argentina,CPI_Index,6.24e-12
1956-05-01,Argentina,CPI_Index,13.84615385
1956-06-01,Argentina,CPI_Index,6.49e-12
1956-06-01,Argentina,CPI_Index,18.46153846
1956-07-01,Argentina,CPI_Index,6.41e-12
1956-07-01,Argentina,CPI_Index,15.15151515
1956-08-01,Argentina,CPI_Index,6.41e-12
1956-08-01,Argentina,CPI_Index,15.15151515
1956-09-01,Argentina,CPI_Index,6.41e-12
1956-09-01,Argentina,CPI_Index,15.15151515
1956-10-01,Argentina,CPI_Index,6.49e-12
1956-10-01,Argentina,CPI_Index,16.66666667
1956-11-01,Argentina,CPI_Index,6.57e-12
1956-11-01,Argentina,CPI_Index,18.18181818
1956-12-01,Argentina,CPI_Index,6.91e-12
1956-12-01,Argentina,CPI_Index,17.14285714
1957-01-01,Argentina,CPI_Index,7.82e-12
1957-01-01,Argentina,CPI_Index,24.60850112
1957-01-01,Argentina,CPI_Index,6.83e-12
1957-01-01,Argentina,CPI_Index,17.39130435
1957-02-01,Argentina,CPI_Index,6.91e-12
1957-02-01,Argentina,CPI_Index,18.84057971
1957-03-01,Argentina,CPI_Index,7.08e-12
1957-03-01,Argentina,CPI_Index,21.73913043
1957-04-01,Argentina,CPI_Index,7.33e-12
1957-04-01,Argentina,CPI_Index,22.53521127
1957-05-01,Argentina,CPI_Index,7.5e-12
1957-05-01,Argentina,CPI_Index,20.27027027
1957-06-01,Argentina,CPI_Index,7.84e-12
1957-06-01,Argentina,CPI_Index,20.77922078
1957-07-01,Argentina,CPI_Index,7.92e-12
1957-07-01,Argentina,CPI_Index,23.68421053
1957-08-01,Argentina,CPI_Index,8.34e-12
1957-08-01,Argentina,CPI_Index,30.26315789
1957-09-01,Argentina,CPI_Index,8.34e-12
1957-09-01,Argentina,CPI_Index,30.26315789
1957-10-01,Argentina,CPI_Index,8.43e-12
1957-10-01,Argentina,CPI_Index,29.87012987
1957-11-01,Argentina,CPI_Index,8.68e-12
1957-11-01,Argentina,CPI_Index,32.05128205
1957-12-01,Argentina,CPI_Index,8.68e-12
1957-12-01,Argentina,CPI_Index,25.6097561
1958-01-01,Argentina,CPI_Index,1.03e-11
1958-01-01,Argentina,CPI_Index,31.68761221
1958-01-01,Argentina,CPI_Index,8.43e-12
1958-01-01,Argentina,CPI_Index,23.45679012
1958-02-01,Argentina,CPI_Index,8.51e-12
1958-02-01,Argentina,CPI_Index,23.17073171
1958-03-01,Argentina,CPI_Index,8.68e-12
